Date,Open,High,Low,Close,Adj Close,Volume
2017-09-11,120.849998,121.940002,119.629997,121.000000,93.804871,40349270
2017-09-12,121.290001,122.000000,120.160004,121.989998,94.572365,27281590
2017-09-13,122.000000,124.379997,121.989998,123.550003,95.781754,51220378
2017-09-14,123.550003,124.190002,122.790001,123.330002,95.611206,29487230
2017-09-15,122.889999,123.000000,121.589996,122.500000,94.967743,41842120
2017-09-18,122.480003,123.349998,122.070000,122.720001,95.138298,27035141
2017-09-19,122.610001,122.800003,121.050003,121.750000,94.386314,32123272
2017-09-20,121.889999,122.430000,121.519997,122.250000,94.773933,26061930
2017-09-21,122.190002,123.199997,121.610001,122.339996,94.843704,35221020
2017-09-22,122.339996,122.459999,121.300003,121.949997,94.541351,19192446
2017-09-25,121.970001,123.599998,121.900002,123.029999,95.378624,28221701
2017-09-26,123.250000,124.190002,122.839996,123.029999,95.378624,25836790
2017-09-27,123.150002,123.680000,122.459999,123.360001,95.634453,22511055
2017-09-28,123.279999,123.620003,122.110001,122.500000,94.967743,22612851
2017-09-29,122.580002,122.809998,121.699997,122.199997,94.735168,17245640
2017-10-02,122.290001,122.440002,121.400002,121.900002,94.502594,14243160
2017-10-03,121.849998,122.110001,120.470001,120.779999,93.634315,26880620
2017-10-04,120.680000,121.949997,119.699997,121.760002,94.394058,24265105
2017-10-05,121.750000,123.970001,121.510002,123.500000,95.742996,39985903
2017-10-06,123.540001,124.480003,123.269997,123.470001,95.719734,30316270
2017-10-09,123.699997,124.900002,123.410004,124.809998,96.758560,22044991
2017-10-10,125.000000,125.330002,124.169998,124.440002,96.471725,20116240
2017-10-11,124.540001,126.000000,124.379997,126.000000,97.681107,30336231
2017-10-12,126.050003,126.790001,125.449997,125.930000,97.626831,18077300
2017-10-13,126.180000,127.389999,125.800003,126.860001,98.347824,23710430
2017-10-16,127.099998,127.800003,126.680000,127.169998,98.588150,23829437
2017-10-17,127.099998,127.199997,125.050003,125.150002,97.022156,28319630
2017-10-18,125.440002,127.089996,125.260002,126.699997,98.223778,29595450
2017-10-19,126.750000,127.389999,125.169998,125.500000,97.293488,22530620
2017-10-20,125.849998,127.050003,125.599998,126.699997,98.223778,21055440
2017-10-23,127.050003,127.470001,126.370003,126.800003,98.301300,17308801
2017-10-24,126.970001,126.970001,125.610001,126.019997,97.696609,20451720
2017-10-25,126.580002,126.750000,124.279999,125.000000,96.905861,24168290
2017-10-26,124.989998,125.389999,124.070000,124.199997,96.285667,14734896
2017-10-27,124.550003,125.940002,123.639999,125.940002,97.634598,28588870
2017-10-30,125.959999,126.930000,125.529999,125.980003,97.665604,19264451
2017-10-31,126.139999,126.599998,125.570000,125.900002,97.603584,11857520
2017-11-01,126.400002,126.889999,125.970001,126.500000,98.068733,18232650
2017-11-02,125.879997,126.000000,124.870003,125.669998,97.425278,15593172
2017-11-03,125.699997,126.839996,125.699997,125.900002,97.603584,22633710
2017-11-07,127.059998,132.550003,127.050003,132.279999,102.549660,82334022
2017-11-08,132.000000,133.940002,131.580002,132.300003,102.565163,39382030
2017-11-09,132.309998,132.820007,131.139999,131.500000,101.944969,33869950
2017-11-10,131.029999,133.839996,130.509995,132.500000,102.720207,47147150
2017-11-13,132.639999,134.179993,131.710007,133.320007,103.355911,29457700
2017-11-14,133.020004,134.279999,132.350006,132.929993,103.053558,42200312
2017-11-15,132.009995,132.789993,131.210007,131.210007,101.720139,23349181
2017-11-16,131.649994,132.699997,127.739998,129.199997,100.161896,42122100
2017-11-17,129.649994,130.869995,129.059998,129.649994,100.510757,18126950
2017-11-20,129.970001,130.490005,128.630005,129.960007,100.751091,15667470
2017-11-21,130.449997,133.050003,130.350006,132.490005,102.712463,35532232
2017-11-22,133.000000,133.649994,132.199997,132.570007,102.774483,25211190
2017-11-23,132.690002,133.100006,131.300003,131.600006,102.022491,29106442
2017-11-24,131.559998,134.190002,131.309998,133.570007,103.549728,29043690
2017-11-27,133.690002,135.190002,132.800003,133.500000,103.495461,27713200
2017-11-28,133.229996,135.179993,132.550003,135.179993,104.797867,26663710
2017-11-29,134.850006,134.860001,132.970001,133.550003,103.534225,27263540
2017-11-30,133.000000,134.309998,132.000000,132.149994,102.448868,40024834
2017-12-01,132.490005,133.320007,131.720001,133.020004,103.123337,24760830
2017-12-04,133.009995,134.000000,131.929993,133.770004,103.704781,17818981
2017-12-05,133.479996,133.990005,132.779999,133.649994,103.611740,12685800
2017-12-06,133.330002,134.289993,132.910004,134.000000,103.883087,14642130
2017-12-07,133.699997,133.869995,132.809998,133.020004,103.123337,18198440
2017-12-08,133.429993,133.899994,132.000000,132.600006,102.797737,16038038
2017-12-11,132.210007,134.649994,132.210007,134.649994,104.386986,22735312
2017-12-12,134.699997,135.600006,133.649994,135.500000,105.045952,25186000
2017-12-13,135.190002,136.419998,134.600006,135.559998,105.092461,23301250
2017-12-14,135.380005,136.199997,134.899994,135.910004,105.363800,22537890
2017-12-15,135.789993,136.160004,135.000000,135.500000,105.045952,25112300
2017-12-18,135.639999,136.350006,132.940002,134.250000,104.076897,31035350
2017-12-19,134.020004,134.740005,133.500000,133.960007,103.852074,16465740
2017-12-20,133.960007,134.330002,132.350006,132.500000,102.720207,23879401
2017-12-21,133.000000,133.470001,130.199997,131.699997,102.100014,39294831
2017-12-22,132.139999,133.479996,131.050003,132.419998,102.658188,16649550
2017-12-25,132.699997,133.190002,131.800003,131.960007,102.301582,5672285
2017-12-26,131.830002,132.440002,129.619995,131.199997,101.712387,12780920
2017-12-27,131.199997,132.229996,130.449997,130.990005,101.549591,15959870
2017-12-28,130.880005,131.199997,129.809998,130.529999,101.192978,16273908
2017-12-29,130.559998,130.929993,128.860001,130.500000,101.169716,16295364
2018-01-03,131.029999,132.199997,130.630005,132.199997,102.487633,10534020
2018-01-04,132.500000,136.199997,132.300003,135.889999,105.348305,32096520
2018-01-05,135.600006,137.119995,135.080002,137.119995,106.301849,19981260
2018-01-09,138.000000,141.350006,137.600006,140.000000,108.534561,52493450
2018-01-10,140.490005,143.429993,139.580002,143.429993,111.193649,51773300
2018-01-11,143.210007,144.800003,142.309998,144.580002,112.085190,38582530
2018-01-12,144.210007,144.539993,141.639999,143.990005,111.627792,36776390
2018-01-15,144.320007,145.500000,142.600006,142.990005,110.852554,30052201
2018-01-16,143.169998,145.350006,141.889999,145.289993,112.635612,36991015
2018-01-17,144.509995,149.199997,143.309998,148.699997,115.279205,64093182
2018-01-18,148.789993,150.350006,148.130005,150.350006,116.558380,53941290
2018-01-19,149.820007,151.000000,148.399994,149.130005,115.612564,39015890
2018-01-22,149.100006,150.300003,148.850006,150.300003,116.519615,22751055
2018-01-24,148.589996,149.699997,146.600006,149.699997,116.054451,24841880
2018-01-25,150.000000,151.389999,149.270004,149.800003,116.131996,41958601
2018-01-26,149.369995,149.550003,146.009995,147.190002,114.108597,35282021
2018-01-29,146.669998,147.289993,144.149994,144.750000,112.216988,36079048
2018-01-30,143.899994,146.429993,142.369995,143.500000,111.247925,51326700
2018-01-31,142.979996,144.500000,141.800003,143.360001,111.139397,44271820
2018-02-01,143.399994,146.169998,143.130005,145.389999,112.713135,37518540
2018-02-02,145.679993,146.779999,142.880005,144.000000,111.635551,39088210
2018-02-05,142.869995,145.199997,142.300003,144.529999,112.046432,33108270
2018-02-06,141.509995,142.820007,140.399994,141.589996,109.767204,52072780
2018-02-07,142.429993,143.389999,141.000000,141.000000,109.309814,32948173
2018-02-08,140.479996,140.850006,137.139999,137.199997,106.363869,42717470
2018-02-09,135.990005,136.699997,132.800003,135.559998,105.092461,53414184
2018-02-12,136.949997,138.100006,136.029999,137.300003,106.441406,29466900
2018-02-13,138.119995,140.100006,137.449997,139.850006,108.418282,36439270
2018-02-14,140.009995,140.570007,137.020004,138.889999,107.674042,34125140
2018-02-15,139.770004,140.990005,137.059998,137.059998,106.255333,29141614
2018-02-16,137.839996,139.490005,136.770004,137.059998,106.255333,24647340
2018-02-19,137.360001,138.699997,137.130005,138.309998,107.224388,14462245
2018-02-20,138.779999,144.289993,138.779999,141.320007,109.557899,62791220
2018-02-21,140.899994,144.000000,140.529999,144.000000,111.635551,24899570
2018-02-22,143.490005,145.440002,142.630005,144.949997,112.372040,25140711
2018-02-26,148.500000,149.979996,146.419998,146.449997,113.534897,34957885
2018-02-27,147.199997,147.490005,144.850006,146.500000,113.573669,24777587
2018-02-28,145.500000,145.750000,142.250000,143.160004,110.984344,36286053
2018-03-01,141.000000,142.000000,139.389999,139.979996,108.519051,44409210
2018-03-02,139.649994,140.589996,137.770004,138.570007,107.425964,26835571
2018-03-05,138.830002,141.830002,138.570007,141.600006,109.774956,23254990
2018-03-06,142.250000,143.490005,140.470001,140.589996,108.991951,24404585
2018-03-07,139.979996,139.979996,137.380005,138.559998,107.418205,28245030
2018-03-09,138.880005,139.600006,137.789993,139.360001,108.038414,9864550
2018-03-12,140.440002,141.960007,140.110001,141.350006,109.581139,16945762
2018-03-13,141.000000,142.929993,139.949997,142.750000,110.666489,22921110
2018-03-14,141.820007,141.979996,138.800003,138.800003,107.604279,31802962
2018-03-15,138.589996,140.059998,138.000000,138.330002,107.239906,32026396
2018-03-16,138.660004,141.000000,137.110001,141.000000,109.309814,42461300
2018-03-19,141.449997,141.770004,139.429993,139.910004,108.464798,21717830
2018-03-20,140.300003,142.610001,139.309998,142.610001,110.557968,23597236
2018-03-21,142.699997,144.000000,140.839996,141.509995,109.705177,31153180
2018-03-22,141.699997,142.080002,139.199997,139.500000,108.146942,20685060
2018-03-23,138.789993,142.490005,137.820007,142.000000,110.085060,33583513
2018-03-26,142.020004,142.080002,138.649994,138.770004,107.581009,23114774
2018-03-27,139.210007,141.699997,139.009995,140.800003,109.154770,25464210
2018-03-28,140.000000,141.669998,139.130005,140.470001,108.898926,21345590
2018-03-29,140.699997,142.800003,140.699997,142.800003,110.705261,23774470
2018-03-30,143.000000,143.309998,142.050003,142.330002,110.340897,8377570
2018-04-02,142.399994,143.699997,140.320007,140.320007,108.782646,18502370
2018-04-03,140.300003,141.300003,139.699997,140.699997,109.077232,12522327
2018-04-04,140.820007,141.520004,139.020004,139.740005,108.333008,20293308
2018-04-05,140.660004,141.350006,139.800003,140.500000,108.922188,20473675
2018-04-06,140.139999,141.970001,139.449997,140.990005,109.302055,25158969
2018-04-09,140.940002,141.220001,128.190002,135.009995,104.666077,88292261
2018-04-10,135.000000,141.970001,133.500000,141.800003,109.930008,64077090
2018-04-11,141.000000,146.289993,140.710007,145.270004,112.620117,62149210
2018-04-12,145.699997,146.889999,142.130005,145.360001,112.689896,37604740
2018-04-13,146.000000,146.750000,142.089996,142.580002,110.534706,26404556
2018-04-16,141.029999,142.830002,139.869995,141.500000,109.697441,26735728
2018-04-17,142.449997,143.179993,140.660004,142.399994,110.395149,26716554
2018-04-18,142.639999,145.309998,142.039993,144.750000,112.216988,28084060
2018-04-19,145.199997,145.750000,142.570007,143.399994,111.170403,20535228
2018-04-20,143.389999,145.500000,142.899994,143.550003,111.286697,18915965
2018-04-23,144.300003,144.479996,142.000000,143.990005,111.627792,32656549
2018-04-24,144.000000,146.520004,143.520004,144.139999,111.744087,29047694
2018-04-25,143.500000,143.889999,141.410004,142.699997,110.627731,23808648
2018-04-26,143.070007,145.750000,142.600006,145.479996,112.782906,22298800
2018-04-27,146.000000,146.000000,143.770004,144.500000,112.023178,19544871
2018-04-30,144.300003,147.289993,143.699997,145.929993,113.131775,15283790
2018-05-02,145.350006,145.770004,143.960007,144.940002,112.364281,16017240
2018-05-03,144.440002,146.149994,143.220001,143.460007,111.216919,20296376
2018-05-04,143.389999,144.199997,143.089996,143.729996,111.426231,11728750
2018-05-07,144.750000,145.100006,143.449997,144.050003,111.674324,9432464
2018-05-08,143.800003,145.479996,143.160004,145.479996,112.782906,18303311
2018-05-10,145.979996,147.149994,145.570007,146.380005,113.480644,24255510
2018-05-11,146.399994,151.100006,146.399994,149.899994,116.209511,43063743
2018-05-14,151.250000,151.270004,148.029999,150.979996,117.046776,27957033
2018-05-15,150.500000,150.699997,148.000000,149.199997,115.666847,29102070
2018-05-16,148.600006,150.699997,148.110001,148.570007,115.178429,41520205
2018-05-17,149.229996,149.360001,147.800003,148.089996,114.806313,14367141
2018-05-18,147.199997,147.880005,145.190002,145.970001,113.162796,20221501
2018-05-21,146.000000,148.199997,145.899994,147.589996,114.418678,13926080
2018-05-22,146.970001,147.600006,146.419998,146.500000,113.573669,13146690
2018-05-23,146.199997,146.940002,144.880005,146.059998,113.232567,19449123
2018-05-24,146.289993,147.149994,144.929993,145.270004,112.620117,20563942
2018-05-25,145.619995,146.300003,144.360001,145.289993,112.635612,17082740
2018-05-28,145.649994,145.750000,144.750000,145.089996,112.480568,6690611
2018-05-29,145.580002,145.610001,142.880005,144.070007,111.689827,16062230
2018-05-30,144.000000,144.820007,142.520004,143.750000,111.441742,18309296
2018-05-31,143.259995,145.210007,143.259995,145.000000,112.410797,33907170
2018-06-01,144.580002,145.500000,143.550003,144.000000,111.635551,17540302
2018-06-04,144.509995,146.899994,144.509995,146.440002,113.527161,12818550
2018-06-05,146.509995,146.539993,145.220001,145.750000,112.992226,11549153
2018-06-06,146.440002,146.899994,145.529999,146.899994,113.883766,17197641
2018-06-07,147.100006,147.500000,146.000000,146.050003,113.224808,12320700
2018-06-08,145.979996,146.750000,143.369995,143.570007,111.302200,20216951
2018-06-11,143.800003,144.179993,141.559998,142.279999,110.302124,12698110
2018-06-13,142.699997,142.779999,140.630005,141.000000,109.309814,23515546
2018-06-14,140.899994,141.440002,139.139999,139.399994,108.069412,24991211
2018-06-15,139.699997,140.869995,137.639999,137.729996,106.774750,42413230
2018-06-18,138.050003,138.300003,136.000000,136.520004,105.836708,23082790
2018-06-19,136.000000,136.279999,132.860001,135.500000,105.045952,36396960
2018-06-20,136.500000,138.500000,136.000000,136.910004,106.139053,27065540
2018-06-21,136.509995,137.899994,134.039993,134.399994,104.193176,28725680
2018-06-22,135.000000,137.550003,135.000000,137.210007,106.371635,18088211
2018-06-25,136.500000,138.440002,136.500000,137.100006,106.286346,17181932
2018-06-26,137.440002,138.880005,137.360001,138.070007,107.038338,13716576
2018-06-27,138.009995,139.850006,137.070007,139.000000,107.759323,18948075
2018-06-28,139.000000,140.330002,138.350006,138.460007,107.340691,19854656
2018-06-29,139.300003,141.009995,139.169998,141.009995,109.317558,25811570
2018-07-02,140.820007,144.199997,140.070007,143.800003,111.480507,22924141
2018-07-03,144.110001,144.199997,142.059998,142.240005,110.271118,12664799
2018-07-04,142.399994,143.130005,141.869995,142.240005,110.271118,6352540
2018-07-05,142.149994,145.550003,141.639999,145.550003,112.837189,19509510
2018-07-06,145.800003,145.800003,143.570007,144.960007,112.379784,17188582
2018-07-09,145.750000,148.089996,145.529999,148.070007,114.790810,16745557
2018-07-10,148.270004,148.369995,146.419998,146.600006,113.651199,16589011
2018-07-11,146.779999,146.779999,143.850006,144.770004,112.232498,23494311
2018-07-12,144.759995,145.699997,143.500000,145.080002,112.472824,19726942
2018-07-13,145.300003,146.490005,144.869995,146.449997,113.534897,11336970
2018-07-16,146.800003,148.979996,146.130005,146.679993,113.713196,23652203
2018-07-17,146.600006,146.729996,144.149994,145.309998,112.651123,25693830
2018-07-18,138.889999,138.990005,137.449997,138.289993,113.488182,28745590
2018-07-19,138.389999,138.660004,137.169998,137.380005,112.741402,15940740
2018-07-20,137.580002,138.000000,136.419998,136.470001,111.994598,18702420
2018-07-23,136.589996,139.220001,136.580002,138.369995,113.553841,17910570
2018-07-24,138.779999,139.699997,137.919998,138.850006,113.947762,13399497
2018-07-25,138.100006,138.880005,137.639999,138.210007,113.422546,13716750
2018-07-26,138.839996,139.169998,137.740005,138.179993,113.397919,10804921
2018-07-27,138.449997,138.699997,137.130005,137.990005,113.242004,9518115
2018-07-30,137.589996,138.899994,137.119995,138.899994,113.988785,13226821
2018-07-31,138.889999,143.789993,138.460007,143.789993,118.001770,31493222
2018-08-01,143.009995,143.309998,141.479996,142.139999,116.647697,18311070
2018-08-02,141.750000,142.889999,139.759995,140.360001,115.186943,12668091
2018-08-03,140.199997,142.389999,139.500000,142.389999,116.852867,21848141
2018-08-06,142.440002,142.580002,140.320007,141.339996,115.991180,15235391
2018-08-07,141.350006,143.039993,140.949997,142.740005,117.140106,14053845
2018-08-08,142.710007,144.190002,142.199997,144.100006,118.256203,27009486
2018-08-09,143.259995,145.460007,143.259995,145.199997,119.158905,29204720
2018-08-10,144.690002,146.199997,144.009995,144.800003,118.830658,27203030
2018-08-13,143.899994,145.149994,142.539993,142.899994,117.271400,22819770
2018-08-14,143.490005,143.490005,139.850006,141.240005,115.909119,22375401
2018-08-15,141.000000,141.679993,139.500000,141.500000,116.122490,20930095
2018-08-16,141.500000,142.089996,139.949997,140.880005,115.613678,14328100
2018-08-17,140.880005,141.759995,140.029999,141.009995,115.720367,15079520
2018-08-20,141.970001,142.220001,140.610001,141.509995,116.130684,8230911
2018-08-21,141.550003,143.490005,140.119995,143.300003,117.599663,13670281
2018-08-22,143.500000,144.410004,142.300003,144.160004,118.305428,16249580
2018-08-23,143.850006,145.000000,141.500000,141.500000,116.122490,21391520
2018-08-24,141.500000,143.979996,141.500000,143.600006,117.845863,19001232
2018-08-27,143.509995,144.520004,143.250000,144.520004,118.600868,12771205
2018-08-28,144.570007,146.729996,144.570007,145.600006,119.487167,19609130
2018-08-29,145.949997,147.880005,145.399994,147.880005,121.358269,19151399
2018-08-30,147.820007,148.339996,145.660004,145.979996,119.799011,17216530
2018-08-31,145.699997,150.199997,144.779999,149.949997,123.057007,32957185
2018-09-03,149.990005,151.000000,148.520004,148.729996,122.055801,15003281
2018-09-04,148.869995,149.410004,146.389999,147.399994,120.964333,17077862
2018-09-05,147.279999,148.500000,146.850006,147.059998,120.685318,15867920
2018-09-06,147.000000,149.500000,146.889999,147.059998,120.685318,22086271
2018-09-07,146.990005,148.990005,146.539993,148.800003,122.113258,16286620
2018-09-10,149.000000,150.750000,148.149994,150.750000,123.713539,18680682
2018-09-11,150.750000,152.949997,150.169998,152.360001,125.034790,44754419
2018-09-12,153.000000,156.000000,152.539993,155.050003,127.242348,34189360
2018-09-13,154.529999,155.789993,153.000000,153.500000,125.970329,21634690
2018-09-14,153.380005,154.000000,151.770004,152.149994,124.862450,14183814
2018-09-17,151.990005,155.740005,151.410004,155.460007,127.578812,33791052
2018-09-18,155.500000,157.869995,154.740005,157.080002,128.908264,27158630
2018-09-19,157.500000,159.789993,156.649994,157.389999,129.162689,43387520
2018-09-20,157.100006,158.889999,154.350006,154.350006,126.667885,52197900
2018-09-21,154.690002,158.949997,154.520004,158.639999,130.188492,48188060
2018-09-24,158.500000,159.500000,157.600006,159.000000,130.483917,21610270
2018-09-25,159.479996,160.940002,157.800003,160.839996,131.993927,21988690
2018-09-26,161.259995,162.000000,158.639999,159.270004,130.705505,25677442
2018-09-27,159.380005,162.449997,158.570007,161.800003,132.781754,41269060
2018-09-28,162.050003,163.190002,160.500000,162.610001,133.446487,18920760
2018-10-01,163.449997,163.929993,161.199997,161.889999,132.855621,15844693
2018-10-02,162.020004,163.470001,160.970001,162.589996,133.430069,22824041
2018-10-03,163.000000,170.149994,162.770004,169.470001,139.076157,65151350
2018-10-04,169.600006,171.949997,167.149994,168.500000,138.280136,54270010
2018-10-05,167.800003,171.139999,166.520004,170.500000,139.921448,30151390
2018-10-08,171.990005,173.949997,170.550003,171.809998,140.996506,24417313
2018-10-09,172.529999,176.949997,172.110001,172.110001,141.242691,45948360
2018-10-10,172.050003,172.949997,165.899994,166.199997,136.392624,40752400
2018-10-11,162.399994,163.800003,160.600006,161.919998,132.880249,43976720
2018-10-12,163.199997,167.589996,163.100006,167.000000,137.049149,32124800
2018-10-15,167.500000,168.600006,163.179993,164.000000,134.587204,20215250
2018-10-16,163.970001,166.000000,161.610001,165.990005,136.220306,19278940
