Date,Open,High,Low,Close,Adj Close,Volume
2017-11-16,227.789993,228.580002,219.089996,227.500000,142.682022,85863610
2017-11-17,227.899994,228.000000,224.100006,225.649994,141.521759,37958800
2017-11-20,225.699997,225.970001,223.160004,224.600006,140.863235,18853280
2017-11-21,225.500000,232.990005,224.070007,231.000000,144.877151,77573460
2017-11-22,231.889999,233.949997,228.380005,230.250000,144.406769,45932211
2017-11-23,230.259995,230.990005,225.059998,225.559998,141.465317,41140441
2017-11-24,225.399994,228.000000,222.149994,228.000000,142.995636,44277256
2017-11-27,228.399994,229.039993,225.000000,226.759995,142.217926,24026280
2017-11-28,221.000000,230.000000,221.000000,230.000000,144.249969,40901400
2017-11-29,230.100006,231.500000,226.699997,228.199997,143.121063,34340960
2017-11-30,228.000000,228.919998,222.350006,224.350006,140.706436,46122875
2017-12-01,224.500000,225.759995,220.759995,221.500000,138.918991,39983910
2017-12-04,222.000000,226.000000,219.550003,224.600006,140.863235,45155240
2017-12-05,224.000000,224.550003,222.000000,223.910004,140.430481,27885630
2017-12-06,222.649994,224.899994,221.570007,223.750000,140.330124,23136580
2017-12-07,223.830002,224.789993,219.229996,219.809998,137.859085,38228885
2017-12-08,219.899994,223.000000,219.610001,220.889999,138.536423,28324950
2017-12-11,221.399994,227.690002,221.100006,227.690002,142.801193,34539660
2017-12-12,229.000000,230.500000,226.110001,227.899994,142.932907,39739840
2017-12-13,227.300003,228.330002,220.539993,221.800003,139.107147,61576220
2017-12-14,222.110001,229.899994,221.100006,229.899994,144.187271,55633890
2017-12-15,228.899994,229.789993,225.570007,226.529999,142.073669,42529200
2017-12-18,227.490005,228.899994,225.699997,227.399994,142.619308,24519576
2017-12-19,227.990005,228.500000,223.500000,224.100006,140.549652,34992830
2017-12-20,224.279999,226.679993,222.699997,226.000000,141.741272,34199580
2017-12-21,226.460007,227.389999,222.350006,223.600006,140.236053,34750261
2017-12-22,223.679993,224.639999,221.119995,221.440002,138.881363,21524345
2017-12-25,222.220001,223.899994,221.649994,223.300003,140.047913,11183211
2017-12-26,223.899994,223.979996,221.000000,223.570007,140.217239,12303740
2017-12-27,224.009995,227.199997,223.100006,226.979996,142.355896,30101245
2017-12-28,226.899994,227.169998,223.000000,224.199997,140.612350,24078990
2017-12-29,224.119995,226.199997,223.270004,225.199997,141.239532,18919860
2018-01-03,226.880005,232.699997,226.350006,231.899994,145.441589,34549624
2018-01-04,232.130005,239.500000,231.000000,238.800003,149.769104,53598530
2018-01-05,238.889999,239.949997,236.699997,238.600006,149.643661,31579385
2018-01-09,239.029999,243.759995,239.009995,240.399994,150.772583,53172630
2018-01-10,240.399994,241.250000,237.059998,237.759995,149.116837,39371730
2018-01-11,237.759995,240.880005,235.210007,239.000000,149.894547,43067680
2018-01-12,238.919998,239.000000,236.050003,237.750000,149.110580,30895875
2018-01-15,239.000000,240.970001,238.000000,238.850006,149.800446,25681721
2018-01-16,239.009995,240.000000,236.009995,239.639999,150.295914,25475420
2018-01-17,238.619995,239.820007,236.529999,239.820007,150.408829,30522075
2018-01-18,240.500000,246.690002,240.000000,245.500000,153.971176,64156655
2018-01-19,245.149994,245.979996,240.679993,242.449997,152.058289,38996991
2018-01-22,242.970001,244.889999,241.410004,243.990005,153.024155,25100470
2018-01-24,244.199997,247.529999,242.320007,247.529999,155.244339,31180195
2018-01-25,247.899994,251.649994,247.580002,250.639999,157.194839,54995215
2018-01-26,249.300003,251.229996,245.929993,247.000000,154.911942,35231937
2018-01-29,247.500000,250.789993,246.000000,250.479996,157.094482,49186400
2018-01-30,248.529999,258.959991,247.910004,257.799988,161.685394,65622246
2018-01-31,257.500000,264.790009,255.699997,264.500000,165.887482,63707935
2018-02-01,265.000000,270.299988,260.600006,263.200012,165.072159,73041440
2018-02-02,263.690002,264.829987,256.200012,257.320007,161.384369,64657192
2018-02-05,254.850006,258.290009,252.600006,255.639999,160.330719,45927950
2018-02-06,250.000000,262.549988,248.100006,258.940002,162.400375,85982210
2018-02-07,263.899994,264.369995,256.260010,257.579987,161.547409,53641051
2018-02-08,256.399994,259.760010,253.190002,253.190002,158.794159,37198410
2018-02-09,249.029999,252.889999,244.130005,250.110001,156.862442,81985010
2018-02-12,253.000000,256.359985,251.669998,255.050003,159.960678,41818172
2018-02-13,255.869995,258.619995,254.699997,258.299988,161.998993,43733365
